%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1565344090076601492,87152,1565344090016546899,map,0.657011032104,-0.145833969116,0.0,0.0,0.0,0.96796364944,0.251090368917
1565344090145313627,87153,1565344090084467993,map,0.664576530457,-0.150861740112,0.0,0.0,0.0,0.96823376478,0.250046749111
1565344090211946335,87154,1565344090150506430,map,0.672029495239,-0.156363487244,0.0,0.0,0.0,0.968525191686,0.248915554092
1565344090277340502,87155,1565344090217069712,map,0.680087089539,-0.162806510925,0.0,0.0,0.0,0.968865521497,0.247587562803
1565344090344031440,87156,1565344090283249399,map,0.687948226929,-0.168533325195,0.0,0.0,0.0,0.969066109311,0.246801288052
1565344090409968940,87157,1565344090350182368,map,0.696388244629,-0.174510955811,0.0,0.0,0.0,0.969363027508,0.245632491541
1565344090476431648,87158,1565344090416439712,map,0.704083442688,-0.179859161377,0.0,0.0,0.0,0.969603549126,0.244681338728
1565344090542973783,87159,1565344090483290701,map,0.712644577026,-0.186948776245,0.0,0.0,0.0,0.969924001834,0.243407951114
1565344090609575137,87160,1565344090550178826,map,0.72039604187,-0.191869735718,0.0,0.0,0.0,0.97012573841,0.242602662134
1565344090676073002,87161,1565344090616638566,map,0.728505134583,-0.197177886963,0.0,0.0,0.0,0.970390647561,0.241540868437
1565344090744088731,87162,1565344090683743149,map,0.737710952759,-0.202852249146,0.0,0.0,0.0,0.970703510089,0.240280451767
1565344090811833783,87163,1565344090750518201,map,0.745808601379,-0.208784103394,0.0,0.0,0.0,0.971127830702,0.238559712515
1565344090878218627,87164,1565344090816903097,map,0.754621505737,-0.214197158813,0.0,0.0,0.0,0.971265339927,0.237999242554
1565344090943484512,87165,1565344090883310284,map,0.76437664032,-0.220035552979,0.0,0.0,0.0,0.97146600712,0.237178829178
1565344091010288210,87166,1565344090950129503,map,0.773286819458,-0.226182937622,0.0,0.0,0.0,0.971828187059,0.23569042161
1565344091076718210,87167,1565344091016692055,map,0.782043457031,-0.231301307678,0.0,0.0,0.0,0.972085502872,0.234626884874
1565344091143733783,87168,1565344091083394138,map,0.792918205261,-0.237376213074,0.0,0.0,0.0,0.972457444987,0.23308049616
1565344091209694304,87169,1565344091149966847,map,0.801838874817,-0.242924690247,0.0,0.0,0.0,0.972815554352,0.231581297195
1565344091276095866,87170,1565344091216464711,map,0.81223487854,-0.248680114746,0.0,0.0,0.0,0.973216288147,0.229891401503
